CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,SalaryYear,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
20494,329,AW00020494,M,M,80000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,62,0
20495,302,AW00020495,M,M,80000,5,0,Bachelors,Management,0,2,1-2 Miles,North America,73,1
20496,316,AW00020496,M,F,90000,5,0,Bachelors,Management,0,2,1-2 Miles,North America,73,1
20497,302,AW00020497,M,F,30000,5,0,Partial High School,Clerical,0,2,1-2 Miles,North America,72,0
20498,57,AW00020498,M,M,40000,4,0,High School,Professional,0,2,10+ Miles,North America,72,0
20499,50,AW00020499,S,M,40000,4,0,High School,Professional,1,2,10+ Miles,North America,66,0
20500,60,AW00020500,M,F,40000,4,0,High School,Professional,0,2,10+ Miles,North America,72,0
20501,638,AW00020501,M,F,70000,4,0,Bachelors,Management,1,2,1-2 Miles,North America,72,0
20502,315,AW00020502,M,M,70000,4,0,Bachelors,Management,1,2,10+ Miles,North America,72,0
20503,301,AW00020503,M,M,40000,4,0,High School,Professional,0,2,2-5 Miles,North America,71,0
20504,334,AW00020504,M,F,40000,5,0,High School,Professional,0,2,2-5 Miles,North America,71,0
20505,385,AW00020505,M,F,40000,5,0,High School,Professional,0,2,10+ Miles,North America,71,0
20506,634,AW00020506,M,F,40000,5,0,High School,Professional,0,2,10+ Miles,North America,71,0
20507,642,AW00020507,M,M,70000,4,0,Bachelors,Management,0,2,2-5 Miles,North America,60,0
20508,66,AW00020508,S,M,70000,5,0,Bachelors,Management,1,2,10+ Miles,North America,71,0
20509,329,AW00020509,M,F,70000,5,0,Bachelors,Management,1,2,10+ Miles,North America,71,0
20510,543,AW00020510,M,F,60000,4,0,Bachelors,Management,0,2,2-5 Miles,North America,70,0
20511,347,AW00020511,M,M,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,70,0
20512,339,AW00020512,M,F,70000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,69,0
20513,607,AW00020513,S,M,70000,2,1,Partial College,Professional,1,1,10+ Miles,North America,69,0
20514,644,AW00020514,M,F,70000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,69,0
20515,369,AW00020515,S,F,70000,2,1,Partial College,Professional,1,1,10+ Miles,North America,69,0
20516,383,AW00020516,M,M,70000,2,1,Partial College,Professional,1,1,10+ Miles,North America,69,0
20517,54,AW00020517,M,F,70000,2,1,Partial College,Professional,1,1,10+ Miles,North America,69,0
20518,307,AW00020518,M,F,70000,2,1,Partial College,Professional,1,1,10+ Miles,North America,63,0
20519,49,AW00020519,M,M,40000,2,1,High School,Professional,1,2,2-5 Miles,North America,68,0
20520,611,AW00020520,S,F,40000,2,1,High School,Professional,1,2,10+ Miles,North America,68,0
20521,611,AW00020521,M,F,40000,2,1,High School,Professional,1,2,2-5 Miles,North America,68,0
20522,322,AW00020522,M,M,60000,2,1,Bachelors,Management,1,0,10+ Miles,North America,68,0
20523,331,AW00020523,M,F,60000,2,1,Bachelors,Management,1,0,10+ Miles,North America,68,0
20524,539,AW00020524,S,F,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,62,0
20525,298,AW00020525,M,M,60000,2,1,Bachelors,Management,1,0,2-5 Miles,North America,61,1
20526,335,AW00020526,S,F,60000,2,1,Partial College,Professional,1,0,10+ Miles,North America,62,1
20527,345,AW00020527,M,F,70000,4,1,Partial College,Professional,1,2,1-2 Miles,North America,67,1
20528,53,AW00020528,M,M,40000,2,1,Partial High School,Skilled Manual,1,2,2-5 Miles,North America,66,0
20529,609,AW00020529,S,F,60000,2,1,Partial College,Professional,0,2,2-5 Miles,North America,66,1
20530,552,AW00020530,M,F,60000,2,1,High School,Professional,1,2,10+ Miles,North America,66,0
20531,302,AW00020531,M,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,66,0
20532,312,AW00020532,M,F,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,61,0
20533,315,AW00020533,M,M,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,66,0
20534,325,AW00020534,M,M,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,55,0
20535,331,AW00020535,M,F,70000,4,2,Partial College,Professional,1,1,10+ Miles,North America,50,0
20536,361,AW00020536,S,F,80000,3,1,Bachelors,Management,1,1,5-10 Miles,North America,66,0
20537,372,AW00020537,S,M,80000,3,1,Bachelors,Management,1,1,5-10 Miles,North America,66,0
20538,642,AW00020538,M,F,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,59,0
20539,648,AW00020539,M,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,65,0
20540,299,AW00020540,M,F,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,65,0
20541,315,AW00020541,M,F,60000,2,1,Partial College,Professional,0,2,2-5 Miles,North America,65,1
20542,336,AW00020542,M,F,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,65,0
20543,383,AW00020543,M,M,70000,4,2,Partial College,Professional,0,2,2-5 Miles,North America,60,1
20544,627,AW00020544,M,M,70000,2,1,Partial High School,Skilled Manual,0,2,2-5 Miles,North America,64,1
20545,623,AW00020545,S,F,70000,2,1,Partial High School,Skilled Manual,0,3,2-5 Miles,North America,64,1
20546,43,AW00020546,M,F,60000,2,1,High School,Professional,0,2,2-5 Miles,North America,64,1
20547,56,AW00020547,M,M,70000,4,3,Partial College,Professional,1,1,2-5 Miles,North America,63,0
20548,152,AW00020548,M,M,120000,2,4,High School,Professional,1,4,5-10 Miles,Europe,59,1
20549,147,AW00020549,M,F,130000,2,4,Partial College,Professional,1,2,5-10 Miles,Europe,59,1
20550,235,AW00020550,M,F,150000,1,3,Partial College,Professional,1,3,5-10 Miles,Europe,42,0
20551,245,AW00020551,M,F,150000,2,3,High School,Professional,1,4,0-1 Miles,Europe,59,0
20552,259,AW00020552,M,F,150000,2,4,High School,Professional,1,3,0-1 Miles,Europe,54,1
20553,216,AW00020553,M,M,100000,2,3,Partial College,Professional,1,4,5-10 Miles,Europe,60,1
20554,165,AW00020554,M,F,120000,3,4,High School,Professional,1,4,5-10 Miles,Europe,60,0
20555,118,AW00020555,M,M,120000,3,4,High School,Professional,0,4,5-10 Miles,Europe,60,1
20556,158,AW00020556,M,M,120000,3,4,High School,Professional,1,4,5-10 Miles,Europe,54,1
20557,231,AW00020557,M,F,120000,3,4,High School,Professional,1,4,5-10 Miles,Europe,60,0
20558,271,AW00020558,M,F,170000,3,3,Partial College,Professional,1,4,5-10 Miles,Europe,60,1
20559,190,AW00020559,M,F,110000,3,4,Partial College,Professional,1,4,10+ Miles,Europe,61,0
20560,127,AW00020560,M,F,110000,3,4,Partial College,Professional,1,4,5-10 Miles,Europe,44,1
20561,233,AW00020561,S,M,130000,3,4,Partial College,Professional,0,3,0-1 Miles,Europe,61,1
20562,237,AW00020562,M,F,130000,3,4,Partial College,Professional,1,3,5-10 Miles,Europe,55,1
20563,173,AW00020563,M,F,110000,3,4,Bachelors,Management,1,4,10+ Miles,Europe,72,0
20564,235,AW00020564,S,M,130000,3,4,Bachelors,Management,0,3,0-1 Miles,Europe,72,1
20565,244,AW00020565,M,F,130000,3,4,Bachelors,Management,1,4,0-1 Miles,Europe,72,0
20566,232,AW00020566,M,M,110000,3,4,Bachelors,Management,0,4,5-10 Miles,Europe,71,0
20567,259,AW00020567,M,M,130000,4,4,Partial College,Professional,0,4,5-10 Miles,Europe,60,1
20568,196,AW00020568,M,M,90000,5,0,Partial College,Professional,0,2,2-5 Miles,Europe,70,0
20569,237,AW00020569,M,F,130000,4,4,Partial College,Professional,1,4,5-10 Miles,Europe,64,1
20570,254,AW00020570,M,M,130000,4,4,Partial College,Professional,1,4,0-1 Miles,Europe,64,0
20571,279,AW00020571,S,F,170000,4,4,Bachelors,Management,0,4,0-1 Miles,Europe,70,0
20572,171,AW00020572,M,F,80000,4,2,Partial College,Professional,1,2,10+ Miles,Europe,63,0
20573,209,AW00020573,M,F,90000,4,2,Partial College,Professional,1,1,10+ Miles,Europe,47,1
20574,150,AW00020574,M,M,130000,3,4,Partial College,Professional,1,4,0-1 Miles,Europe,62,0
20575,256,AW00020575,M,F,130000,4,5,High School,Professional,1,2,10+ Miles,Europe,62,1
20576,256,AW00020576,S,M,130000,4,5,High School,Professional,0,2,0-1 Miles,Europe,62,1
20577,259,AW00020577,M,F,130000,4,5,High School,Professional,1,2,0-1 Miles,Europe,62,1
20578,192,AW00020578,M,M,100000,3,4,Bachelors,Management,0,3,2-5 Miles,Europe,63,0
20579,224,AW00020579,M,F,100000,3,4,Partial College,Professional,1,4,2-5 Miles,Europe,57,0
20580,201,AW00020580,S,M,80000,4,1,Partial College,Professional,1,2,10+ Miles,Europe,59,0
20581,218,AW00020581,M,F,80000,4,1,Partial College,Professional,0,2,2-5 Miles,Europe,64,1
20582,209,AW00020582,S,F,80000,4,1,High School,Professional,1,2,10+ Miles,Europe,64,0
20583,132,AW00020583,M,F,90000,4,1,High School,Professional,1,2,10+ Miles,Europe,48,0
20584,176,AW00020584,S,F,110000,4,5,Partial College,Professional,1,2,10+ Miles,Europe,65,1
20585,261,AW00020585,M,F,130000,4,5,High School,Professional,1,3,10+ Miles,Europe,60,0
20586,206,AW00020586,M,M,90000,4,1,High School,Management,1,3,10+ Miles,Europe,60,0
20587,219,AW00020587,M,M,100000,3,4,Partial College,Management,1,4,5-10 Miles,Europe,66,1
20588,262,AW00020588,M,F,150000,4,5,Partial College,Management,1,4,0-1 Miles,Europe,66,0
20589,189,AW00020589,M,F,80000,5,1,High School,Management,1,3,5-10 Miles,Europe,67,1
20590,131,AW00020590,M,M,100000,3,4,Partial College,Management,1,4,10+ Miles,Europe,67,1
20591,150,AW00020591,M,F,120000,4,5,High School,Management,1,3,10+ Miles,Europe,67,0
20592,257,AW00020592,M,M,160000,4,5,High School,Management,1,4,10+ Miles,Europe,67,1
20593,211,AW00020593,M,M,80000,5,1,High School,Management,1,4,10+ Miles,Europe,68,0
20594,205,AW00020594,M,M,80000,5,1,High School,Management,1,4,10+ Miles,Europe,68,0
20595,222,AW00020595,S,F,80000,5,1,High School,Management,1,4,10+ Miles,Europe,68,0
20596,266,AW00020596,M,F,130000,5,5,Bachelors,Professional,1,4,0-1 Miles,Europe,68,0
20597,182,AW00020597,M,F,90000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,69,0
20598,155,AW00020598,M,M,100000,3,5,Partial High School,Professional,1,0,10+ Miles,Europe,69,1
20599,241,AW00020599,M,M,120000,5,5,High School,Management,0,4,10+ Miles,Europe,69,0
20600,9,AW00020600,S,M,70000,0,0,Bachelors,Professional,0,2,5-10 Miles,Pacific,36,1
20601,7,AW00020601,M,F,70000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,40,0
20602,15,AW00020602,S,M,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,40,0
20603,31,AW00020603,S,M,70000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,0
20604,31,AW00020604,S,M,60000,0,0,Bachelors,Professional,0,4,2-5 Miles,Pacific,42,0
20605,32,AW00020605,S,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,36,0
20606,40,AW00020606,M,F,70000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,42,1
20607,18,AW00020607,S,F,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,42,0
20608,39,AW00020608,S,F,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,43,1
20609,13,AW00020609,M,M,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,43,1
20610,8,AW00020610,M,M,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,38,1
20611,16,AW00020611,M,F,110000,0,5,Partial College,Management,0,3,10+ Miles,Pacific,43,1
20612,37,AW00020612,M,M,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,43,1
20613,27,AW00020613,M,F,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,43,1
20614,10,AW00020614,S,M,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,43,1
20615,8,AW00020615,S,F,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,43,1
20616,9,AW00020616,S,F,120000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,43,1
20617,33,AW00020617,S,F,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,39,1
20618,22,AW00020618,S,F,80000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,45,0
20619,37,AW00020619,S,M,80000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,45,0
20620,19,AW00020620,S,F,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,45,1
20621,14,AW00020621,M,F,120000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,44,1
20622,20,AW00020622,M,M,120000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,44,1
20623,16,AW00020623,M,F,130000,4,5,High School,Management,1,4,0-1 Miles,Pacific,44,1
20624,23,AW00020624,S,F,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,45,1
20625,15,AW00020625,M,M,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,40,1
20626,18,AW00020626,M,M,100000,0,5,High School,Management,1,4,10+ Miles,Pacific,40,1
20627,38,AW00020627,M,F,110000,0,5,High School,Management,1,4,10+ Miles,Pacific,46,1
20628,12,AW00020628,S,M,120000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,40,1
20629,11,AW00020629,M,F,120000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,46,1
20630,3,AW00020630,M,F,130000,5,5,High School,Management,1,4,0-1 Miles,Pacific,46,0
20631,26,AW00020631,S,M,130000,5,5,Bachelors,Professional,1,4,0-1 Miles,Pacific,46,0
20632,69,AW00020632,S,M,80000,4,3,Partial College,Professional,1,1,2-5 Miles,North America,46,0
20633,623,AW00020633,M,M,90000,5,5,Partial College,Professional,1,3,2-5 Miles,North America,52,0
20634,637,AW00020634,M,F,100000,5,2,Partial College,Professional,1,0,2-5 Miles,North America,52,0
20635,644,AW00020635,M,M,110000,3,2,Bachelors,Management,1,4,1-2 Miles,North America,52,0
20636,345,AW00020636,M,F,130000,3,2,Bachelors,Management,1,3,1-2 Miles,North America,47,0
20637,314,AW00020637,M,M,70000,3,2,Partial College,Professional,1,1,5-10 Miles,North America,60,0
20638,315,AW00020638,S,M,80000,3,0,Partial College,Professional,1,2,2-5 Miles,North America,60,1
20639,553,AW00020639,M,F,80000,3,2,Partial College,Professional,0,0,0-1 Miles,North America,60,1
20640,316,AW00020640,M,M,90000,2,1,Partial College,Professional,0,0,5-10 Miles,North America,60,1
20641,337,AW00020641,S,F,90000,2,1,Partial College,Professional,1,0,5-10 Miles,North America,55,1
20642,536,AW00020642,S,F,90000,2,1,Partial College,Professional,1,1,5-10 Miles,North America,54,1
20643,329,AW00020643,M,F,90000,4,0,Bachelors,Management,1,1,10+ Miles,North America,83,0
20644,343,AW00020644,S,M,130000,1,2,Graduate Degree,Management,0,3,0-1 Miles,North America,82,1
20645,642,AW00020645,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,39,1
20646,553,AW00020646,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,44,1
20647,311,AW00020647,M,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,1
20648,331,AW00020648,M,M,70000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,44,1
20649,361,AW00020649,S,F,70000,2,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
20650,310,AW00020650,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,41,1
20651,71,AW00020651,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,46,1
20652,637,AW00020652,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,47,1
20653,358,AW00020653,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,46,1
20654,347,AW00020654,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,41,1
20655,545,AW00020655,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,46,0
20656,66,AW00020656,M,M,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
20657,345,AW00020657,S,M,50000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,47,1
20658,311,AW00020658,M,F,70000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,45,1
20659,329,AW00020659,M,M,70000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,45,1
20660,633,AW00020660,M,F,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
20661,301,AW00020661,M,F,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
20662,545,AW00020662,M,F,70000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,48,1
20663,316,AW00020663,S,F,70000,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,42,1
20664,611,AW00020664,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,1
20665,59,AW00020665,S,M,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,1
20666,299,AW00020666,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,1
20667,611,AW00020667,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,1
20668,311,AW00020668,S,F,70000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,48,1
20669,65,AW00020669,S,F,40000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,38,1
20670,69,AW00020670,M,F,60000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,46,1
20671,299,AW00020671,M,M,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,41,1
20672,311,AW00020672,S,M,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,41,1
20673,347,AW00020673,M,M,70000,4,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,40,1
20674,609,AW00020674,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,44,1
20675,542,AW00020675,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,43,1
20676,300,AW00020676,M,M,60000,3,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,50,0
20677,326,AW00020677,S,F,60000,3,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,44,1
20678,301,AW00020678,S,F,60000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,39,1
20679,43,AW00020679,M,M,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,50,0
20680,60,AW00020680,S,F,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,1
20681,302,AW00020681,S,M,70000,5,5,Graduate Degree,Professional,1,2,2-5 Miles,North America,47,0
20682,326,AW00020682,M,M,80000,2,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
20683,329,AW00020683,M,F,80000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
20684,331,AW00020684,M,F,80000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,48,1
20685,298,AW00020685,M,F,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,52,1
20686,338,AW00020686,S,M,40000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,51,1
20687,542,AW00020687,S,F,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,51,0
20688,616,AW00020688,M,M,50000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,51,0
20689,633,AW00020689,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,46,0
20690,361,AW00020690,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,51,0
20691,52,AW00020691,M,M,60000,0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,51,0
20692,348,AW00020692,M,M,60000,0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,45,0
20693,648,AW00020693,S,M,60000,0,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,51,1
20694,54,AW00020694,M,M,60000,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,52,0
20695,326,AW00020695,M,M,60000,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,52,0
20696,539,AW00020696,M,M,60000,4,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,52,0
20697,300,AW00020697,M,F,60000,4,4,Bachelors,Skilled Manual,1,3,10+ Miles,North America,52,0
20698,307,AW00020698,M,M,60000,4,4,Bachelors,Skilled Manual,1,3,5-10 Miles,North America,47,0
20699,343,AW00020699,S,M,60000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,52,1
20700,298,AW00020700,M,M,60000,4,2,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,52,1
20701,312,AW00020701,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,41,1
20702,348,AW00020702,S,M,70000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,53,1
20703,547,AW00020703,S,M,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,53,1
20704,536,AW00020704,M,M,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,53,0
20705,325,AW00020705,M,M,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,48,0
20706,347,AW00020706,S,F,70000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,48,1
20707,369,AW00020707,S,F,70000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,49,1
20708,52,AW00020708,S,M,70000,4,2,Bachelors,Professional,1,3,2-5 Miles,North America,42,1
20709,339,AW00020709,M,M,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,53,1
20710,237,AW00020710,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,1
20711,246,AW00020711,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,43,1
20712,253,AW00020712,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,1
20713,270,AW00020713,S,F,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,38,1
20714,243,AW00020714,S,F,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,39,0
20715,154,AW00020715,S,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,0
